Dataset description: 
 Total samples: 78096
 Total number of scenes: 4148 
 Max samples of scenes: 73 
 Mean samples of scenes: 18 
 Min samples of scenes: 4 

scene_id	count
e43df7dea6a74295a0812addacba266d	16
e440c70d0c034352b1d9becfbcdba54d	11
e4592df19a9548a9addb8867e3d7bf1f	18
e4958ba2e1544095ae487ac07369aced	18
e4b07c56d91a4c54abf64c3e5a12a342	15
e4bbadafe24842efbc7dafe39a554c97	29
e4bbb3224a8e44178cadf7d2d25c19e5	22
e4c9c2a5a93c4dac9be4406728aa4eca	6
e5010554543e488b82f30e6cd51335e8	22
e50f1bd73f454bfd9fbae4546638eef3	22
e52393dd680e4847b88f3b265514e8f6	20
e5485ef9e18b471a91da387536f6a08c	23
e5494f8734dd4635a8a9e3c4f61273b9	18
e5550cb0cd7c413082be4584d41833b3	20
e558e0d8a32347afa26e929cf10efdb0	12
e56df996d29f487a916393d684f6a5cf	20
e575f8e8d1904d91a634f308590e95ef	8
e5b09c6f392a403ebfc1d5762d915c46	13
e5c11cfec34d4ff98e0d538d231ba6f1	14
e5c6174fd6004df5b2ceda5b3df2b9c5	10
e5d88e3c27764f8f9bec3cf2a2a40f3f	12
e5e7d6074ffb431a8fb2c4d35920fea9	22
e5fdb69281d24eb9b7f8efe6b7c9c190	18
e6039e7a3ea14357939824e7fdd6120b	21
e612151a19f54991b0ee03871bab7fab	26
e6298dbb12db4909997ff10baedb8b29	20
e637bdeb09f94248b8851cb8a6ebd3f9	26
e65ae847b38842ee85fb2676259bf2ee	21
e667ae3922c84c0f9340275f20b86b24	11
e67b55f61d51485cb58efb9576942bee	18
e67d73f7e64d4829822b73d4afd46cbd	20
e67ea6a76df54229a53d87deb8fc6dc6	23
e68601c018e34677b8742715a01be0cc	17
e68bdcae15194a1c972ee9a10ccfabe9	21
e6932afce48c4a30a95afef11f3de033	18
e694575ba8ad494cbce01f1463ffc42e	18
e6a008c1f210491bb1d69b1e60f227d8	17
e6a48e83b8cb432da6746bceaca2a23e	20
e6bac3c0954e498f8c3314224e37c212	27
e6bfe1e6e70f449cb4c14f7309864c4c	14
e6ceac0201b34a84a9a3cb28b51a71bc	16
e6d6b187c8284feb8ac1d50be9551e68	21
e6d9b5c1160047cb9f8f87ba495689ae	22
e6e302f2175f49d68679cecd70284141	15
e6ec95201b0147ab9d12e8ef51ee5aa8	33
e7304789098841a496233b2d81cfa30f	15
e73a1e81e3244e4f963e1b979c76d9d1	20
e747e4ab74cb4019ba3364e36b08a355	23
e7526cae030a44048766f1947322678f	15
e7559845735f48fb98e0625a9bf281ed	18
e78b511829294e0e98d751ab8efe88a2	28
e796046d32ef40e18576cfab0bc63e23	12
e7bb2631905e4ec59e6202d0be3b93cb	17
e7dbf675977945ada585f49429491290	14
e7dcec7bc247492bbba0dd77ce5bd711	10
e7f1f5cda37b423ba490d545606897ea	10
e82b2a341fd64585b0aa7b30ac304ecb	27
e8330f8e07564f1d8f04ee370149e770	10
e86a37bf5f9c4d15ba8404be11468dc5	18
e86f0283fae041939997610ac20cf649	37
e8793606a6cf4409b6ce70ae63af6a5a	16
e8a1da4ffa7d417da8b2a6db474ad28c	20
e8b66eb274c9452abe67949ff4cedefd	20
e8ba5445a61248489097a81ab48edf44	19
e8bc8792dfe741f597bf5210bd3bc4ca	20
e8c867662276491789ea987348d98f67	25
e90944cf2d70441aa4918f8d2d9b2ac6	17
e909f1d194ba425ab6f223fa75865f51	20
e90a041bc3764e12a1ed9da1dfdaefa8	49
e916fc52f6154e669a4af78691fccb3c	15
e91c8fd0f33443e0992ddba0fa2388f1	20
e9262715ee424825af7d57df6ee2bae0	18
e9302b20665e45d798d81dbcac8f2ad2	5
e960473343394205b3be50521cd6e2a7	13
e9827e40df704baa8b21dc5708c5996c	19
e98b8d27cfb541dbbd65c34098825bf5	27
e9ab0228a7ea4d58ad9388393ab0efb0	11
e9cc8a44459f41459c49ca7846bbf09d	10
e9cf907bb51842cc8c8a575dd0213af5	21
e9d487e57b5b4cc1935528343146586f	10
e9dae684fda949e785569a15052d7b2a	18
e9e908adf9c44ab1bc62eb0ee752210e	27
e9eecb04295d4ca08b9a126633d99064	18
e9f26b22356844489de39cd2ff88f7a4	25
ea0dcde2f1ab48108898efe621921bb6	18
ea21c7ac5ab24097bce8947fa5ccb6f0	22
ea3953e24cab495f92f03516b40093d9	14
ea3c4565e4d2400ba5a18037a8620289	30
ea4d8f732fde427eb3d07becd12e67f6	18
ea5bc3ba346148aab1303292f1837584	16
ea5be6df56304d4c9c6edf0b55ce7368	14
ea68471a3b0543ad809ba8e9e41f8c28	15
ea7295920eee45e9844d1a463515688b	28
ea9bba7eb4904d92938f108be97376b3	25
eac1773ddcd04cf797a29ead8d77d234	22
eac3711c566f4c198ed3acd407bc018d	17
eacc19cfe0f34c678be300e9a43984f2	18
eacd72285763459ab41f2d97ec30814b	13
ead5b9d2968840f5a93c884557da7831	14
eada2c8f84454912965e27df57b06115	41
eadb2943b2484cb1b23706f98bf0261f	17
eaea3c941e8c4f269c74304d84b0174f	29
eaf58646231646e2a73b0254e62c570e	17
eb08a8f108044b6ca00540d65eb1df6d	18
eb2a971cb3df4af6a608c823efe5f7d4	17
eb2d1214c36448d2b80167db2d9312a3	20
eb3264390b6f4f93b92de32e98fbd3c9	18
eb3d34eda24b4d54965f07a808d4e1be	11
eb4acddb3b2b4071a69a6f813cdd3971	11
eb655feea3bf493a97b574cafb6ed1bc	16
eb6ae234bbfd407fb95f3169c0c87436	15
eb8a331ba917470d9a08c876d0cfd671	18
eb97b9b5903a4ee38063ec2ea00514b8	16
eb9eb51f84d64484a4239b6723a6f648	25
eba3bc24d08c423689844863eb3937a2	13
ebba16402688448aa40795602a1395b5	17
ebc784ecdaa7448081e56b8d632172d7	27
ebd48625151f4c4fb712ec8a090adf3f	26
ebd5594da5dd4df8a5edbcfbd20a34eb	19
ebd754d6d5544cc8aabe1a07b9c2b302	18
ebdfda35361e490a952302920522c8af	24
ebef6bbdfe4b453581cb0ab25fc0affd	13
ec3cff5dbf6349c7b82d8f1611bdd4aa	25
ec415122b0b0411b9e8da6ed1f0f2040	26
ec49388739c2430e815e76e36c3f7900	22
ec4c4ab283cf404bb4c4547582bb2980	19
ec4dbd14abb04d75a69f921add6e1989	16
ec4ee7335b494aa8a74ea14026135b89	30
ec55f9a4b6c94de1bdf0bfaf3fdfc855	10
ec594581190c428598da23b8b5c09798	21
ec63347c44ea400abe6ec7e83348fbb3	12
ec6b95d46c5b48cb96a3fd9d1c446d4d	16
ec93048f374b49e185d936bc2ebec29a	34
ecc0133814e048f79d10b0dbed9d3cf2	27
ecd1c907ce5c4d069016a3d455418e30	11
ecd7f57b4aa04801bf5efb43323aa1fa	12
ecd9fde73984432f9d8843c9d4ff3675	19
ecda35de7a2849a596f2278a94774178	24
ecdc3ea911ab450d8f62985a806ac885	19
ecdd6829624e46c6918e25d6d40a128b	12
ecf66e96342944b5aba278c4c0f7c70e	17
ed01d807be234adea009619faf574ef4	14
ed3c5932a6a344c682efd90abea21267	27
ed4fe9ab905743cd92d29204d79f8ccd	15
ed54add66fbe499d83f4a0f96df6c718	8
ed5802eb2fa94f2db990b76190edb679	26
ed5f684339e44825934f5a8e54cf3a9e	23
ed9d8b2b216945e29ea1f55630a944d2	5
edc139c5e5d348c1930775aa0f2a8a46	17
edc3b7b6ceb34deeafeae3a196cb45e6	17
edce8052fa93453692ad30587355966f	16
eddfa7b9a2384abf8a24b460c35de593	27
ede573d34d8c476c966b9dc99fcf3508	20
ede6dff9e1e14c408ba81dd3e50142cf	27
ede73e669639498fa3bae0da0c7aba21	26
ee1350b7a5314c49bdbf7a6b1e770ae6	24
ee16063d798b4129b753095b8d813193	10
ee24b5ba9f3140a48a0b5533c804aa0a	18
ee2a53fb50a845ad930b9a3ca1d709a1	13
ee310d2b025648a086f70cd9857e0005	17
ee3f035e9aa3478c94373b38d49a1686	11
ee568f01ec3646a68c593aa8709ee337	18
ee79ff8896f24f9bb72360be2f6e5dfa	12
ee9fd3ed587e41c6954c1a8a757e63fb	18
eea9dc61bff34c9d95cdacd0b179a0a4	10
eeacff536ebb41d2a300953bd38b4201	15
eeb3f2eb0fd74f0e84542bb05aaa6ef1	17
eeda7227d9cc466f9e1d0d6a03071461	31
eee2b8450dba417599333c4f800d753e	21
eef7f2d593064f6f8b297633e98afee2	21
eef88465f9e847dd829c20f40623fe30	28
ef12e451d0cd4b76912e0b2265530953	26
ef30da4c2c3842ca960b82e4641078ef	17
ef45fb8ed8ad4d989fcac3cb7fdddb49	16
ef47c05508ba4cdea0caa0868dd94fa0	33
ef4b722f07d64b8a8c4490ae99108ae5	11
ef5188e23b72454888af978911170f8d	17
ef54185dd7294781a08c427235151339	17
ef5a38d5d4364bd0ba5d8c9e72d31892	23
ef5dd7ee21664022a84e62c48ecdc885	15
ef5f4a8a8abb4bbbb2595e0dad1a595d	31
ef6d5c2b8c634b42912d48cb18ec047b	26
ef7c5d242a7643da8f98c6b0e1d2cce8	13
ef82ddcf40e84d34833933c2156fa702	23
ef864bc33bba409082cbcdb9472fceb8	22
ef873d11155a44f7bfdfc5eee22bc9ea	12
efa0b31871d54879a71d808d23449d36	24
efa5b1fac7ba472597453b2324826fd5	10
efadcbac33624d3b86e97126a810ac76	18
efae810af1b84be499b8645a1952aec1	12
efcaa924520a4781a7600e9b451d68f7	26
eff0c2150e9e48a4b019fcbfd9ef0534	23
eff829d6238d4999999554d5193cdcc4	16
f01695887209421489957e152db88c38	16
f0230f824e4f4c93904eec66ac65a90c	22
f02f18cb6db041628b7ae8ffebbb1c9c	15
f0459858f88b42a489f9fbbd0fb1f32d	13
f0518ddd1daa44bab3602ff51fe53edd	24
f0564eb339034b1cb80660460d913d10	9
f06caa05074b476b84c649a14b475b5c	21
f08ed174c67649068583383d0ebc7fe6	24
f0b2fe8720f04a77914f6529676e49a6	22
f0b7d07f36964bfebf7b7be194be45cd	16
f0ce3a066d6342d58859d760ee66ce06	23
f0e8d61b844e42429dcf6f8462897a96	22
f100a541e69442058ad9339e377c92c4	13
f109e5227a3140159cf414585ab4a44b	15
f10eed6c883849ceadd901325f120d82	19
f1112b678a944794b7f448cb6dfae717	14
f111bdcb2a2d46949cedfa4c4c9e8bce	14
f1303578ffc3461a87bcdfbc960395be	18
f14790e999354f4e85c4c8f381439b2e	17
f163d328888e4d08ab193dbcb61ad46b	22
f168b8fb3eed44af88ff49b8ce56b451	19
f173879566034c9ba059d38b472219d9	28
f177cfbc8da94df88378991fc21febd9	13
f17a96680b3c4e0994f3c841edae8255	19
f18e03c2d5ce470eafafd65f28ed775f	11
f193105d73b74085a031eb8969c4912a	19
f1a133692bd640a39be50d12e62a1805	10
f1a1674b1e93419f8d852e00b0b0a308	27
f1a7a49ea73842b88c5dafab5d815a19	19
f1b147dae17447eda6da0fc148f1d171	20
f1b37234473d43f7adab30e80fbff785	12
f1c45491b18249b58cd6a40c35c5da32	19
f1c786482a4248288604ebd6e2ac881e	35
f1d9642406b942e28cbaf6c8c5880318	23
f1dce69e92e24424b1eb5565e914aa09	26
f1e3b32711be414b9ff0d0f343ad0a7f	23
f1eff7e3442549599adbe1a410d1d7fd	26
f2163f18898e4a2aad90e47f3b344206	14
f21ead0c5ab1426c8cb49ce52e43ad24	10
f250ce9f6cb44ffca821962afb5b37b2	23
f253ed83fb7c4898a08b498c02c49ff9	22
f2600b0b9d254a19abfc930ba86e4932	15
f261c44ef2004d5bbb3a1d95f4580217	22
f26bd705df614111a15c97b9b1df1cf7	23
f283d8e5fcaf4676a6409130c8cdeb92	21
f2849b735e804549838f98384eda0667	19
f28552063e964402b40d868b0f4a4b14	20
f28883f37fd846d08c2e3af3d37c5a94	14
f28bb6c6aa5646c3851719323a0b34e8	17
f28d386c66ba45b9bb73c7d88e470382	18
f2904df090b54d0ea76a9f17e2511585	12
f29154496e81483a910d497e2369b472	18
f293e646f6c9435e9ffaed6d6d732957	21
f29e1f6ca37c4424b7440944208e14a9	11
f2ad5135ce6a49f28c84d2aa3b75d6d3	15
f2bd3b1ca1f5476194d7f055f186e89b	21
f2bd985a9ffd40589bfaac46a250c925	15
f2c537f14db541b3b452e718b5993de7	14
f2d78b7979c14a6a91d21cbf91a13871	18
f2e24eb5f0c944e19570278ce29ddb89	14
f30e07f5bb404e7a9181c416417c53a0	24
f30f726e18144823ab25e92f04ad2ecf	11
f3233d6d35f44d93b88117e9998416c2	14
f3441ba344b6461084425669da2ff328	14
f350699df7a74eeaac85b099b36da057	20
f358f952bd064a02a07fb7a34a2e7526	14
f36dad044ede449eafa1d5bca82eebf8	16
f390ac5de1c3489690666902826caa73	20
f39b8c2b938b4ec9bd3e256884a0c9d6	16
f3a3bfbee1e7438abf38d3ee99e98fe4	22
f3a3f7d88cfa40619a7fb1e8cd571137	22
f3aacf2cda4240eebc81f4e3dce4531b	26
f3ada3e2b8014d1daf6566b2412a2195	23
f3b061b68e904aefbe5523f9d18ddc40	15
f3b1b70b782246bf9ea568ba159e5a94	21
f3c44221a73b4c40bf6c285d2d991594	26
f3e13e44536f48d68aa44796130c40ec	15
f3eae82d9c74438a86095b1e3b562dcb	23
f3ec8518d918460abd88b9f62c39c6fc	9
f3f7105203924f209c2f7a7aff93cfb0	20
f41e28ef17f84265890c7861782a830d	18
f4245f2db7954691b8f6b82585262c30	10
f42e853651f34d19839255952f1c19e5	18
f4309368d14849538e03b3e5ea3733be	19
f43493d4bc4e4d1793bf9db44781d0e6	15
f45a7099d60046f5bbff8766bc8b3ea8	21
f469af8425bf4a499584ad8fe917ccba	15
f493750c33274ec0a6a842b9c04b4e7d	12
f4ac020848ff45b897125b47faf4b763	15
f4dee8d129424c6698774928af12b7a4	19
f4e6bdb8d8e141beaa591aeae802e9a3	17
f4f3aa0ce5ee40f594c542aedd16a078	21
f50ac46f71d949eb9934e0156dff507e	17
f510fe8a7fdf4d34861f0f51f8afbf09	22
f5421fb4bf2e4bd39457f396dc9184d7	19
f5435875cc5f46a0a235b599d75bcdd8	25
f54c760e7acb44738d6131935b6376a9	15
f556a75859354a21935256d4246af33c	21
f57c16561f08416595f59a5f4d06bb46	20
f586265dd83b47cfa3cb5185ffed5e4d	27
f58c2224a1e24788a0beeb1237c816fc	15
f592de0714b24590a51423a3a5a323c3	30
f59a69d21e144b90b1f3ad3038b0a204	15
f5b3005eeada4be0bb3fca316cc5ba87	15
f5cabadf342b4c7bbf6af804d0543adb	19
f5e1e8d37641495b93bafe2134549c4e	18
f6489cc48d2b42c09b9b2286579d5c18	19
f677c6f96e2a4e9790fa3a2451fc79e8	37
f67f1567323a4c8f9dce7f59054fbe7a	19
f683865c478841758ed18f0173601eb2	33
f6a712c70e60437f940f019d66dd2a35	23
f6a73a8ab3bd4827952597534f2b05ce	13
f6f4f68fb2b8475dbf0dc75cd1c9b941	20
f6f5cf80c1804817aacd38515a8fefae	12
f6f686f03e9648e7b9b02faf0a2699c8	25
f704d37693a1458a9048af09acd89a59	23
f70911f06d9041c6ae662a9e305546f8	18
f70f437e6a65483a9d7cbcbd636ecb5b	26
f73fe26322ef481986e652ada8bd3cee	17
f75e9ca2f60f43fda229340e9c23413b	23
f760589dda584826a41da545cd4d33ab	17
f764894498c04f4483dfd25ab60e321d	31
f7766dd59d70450381e252c8d97070a7	19
f789aa841f8c48eab14863fded689de2	15
f79a9583ea9d4b16a86053c19f30f5a5	18
f7a3fd7d68db481081bae839f1322615	18
f7bd4d6a8ada484ab93d1b5e78e89f3f	23
f7d16c9c165f4a9db9128935509ec7f8	20
f7d481432c1c4c6e82e1f40e897a932d	20
f8392ee1e1574ebda9a8c2a1e40d62ce	10
f85680d1923140648531c1830de966be	13
f85eebd09ebd4389aea54b57e9d8330c	37
f86fa161b0ee4b228b37964debfd2973	13
f873620666d44710b6f5854d0ff48b6c	17
f874c63c35664088985780ee91484c72	20
f8881c9500944ef7baaf5e67e1605cdd	13
f89016658d4d45dcb076f473aaa6f627	26
f8948602610d414781a950048e1effa8	23
f8acdab6ae724a62b2176ecea9dce333	17
f8b1cca88bfd484092217a1c1ffa279e	27
f8bf1d7ecc844730b17e729d8a470615	18
f8ddf2ea3f7b4a3cb526e8f7375e0bcb	22
f8fb04db96014f0e8036321e9d89b793	8
f90dbd0b19574f93be29aa42e45bf73f	20
f90dc74d20ce46e89ef48a1b0341262b	23
f91e391be8244191801ced3e7c439684	20
f92617d5a042482f91c4209947f147a5	21
f938b2fc566e4edc9cea7d974011d1a4	30
f93bcb6738674e3386b9816caa190496	8
f941e01bb4254bb89a602c4233ae75ca	17
f94639c994e443db940ad5588b468de5	20
f967d49c019e48f197591977165e0c7d	10
f9701a61aebb435ba2522f22cac729ba	15
f9ac80621a91470aa69272caaf55267d	18
f9bbe9b8da8747aebc4f23382fff562a	22
f9c981dc93654d34b243229f826dc630	16
f9d70d64846b40f682b42ba516d84be0	28
f9e103a0e923475b916098498f24808e	18
fa1843c1d1b146afa4136218b3eff2d2	16
fa203b062b65499db75faf4b8fce8b6a	20
fa266f7e38554d81b53ef2e210d23678	14
fa269b44f3364edcae232d8d3f9dce38	16
fa2d38e8be6a42b7a9199378f9d99c72	19
fa2f98027c3744f8a3214e18956361ac	9
fa3a1a8dedc14095ba942a19bebded59	16
fa3c93d5077d4672bf212b4fe6c32d26	22
fa7339d4a81d48ad8b7c401c8eddc912	15
fa82a1dc4fa044e9b4b2224b4bd01b7d	13
fab4f7f9852149f08a672ad44757d34e	22
fabaae05969f4f69a4768122ff3d133c	13
fac5737c7f844006a1ec8943c8205fa7	13
fac88c4d4d6c492e9778604af2c9b66e	18
fad3a6228e1e4a95bfbf8e354ea3014f	25
faf6c0e0a08c4cc98ff242700c1dcfe7	11
fb007fd316124ef1a236c43d29700a71	29
fb028f6b87b840e8810134d3dd1a0d17	22
fb04cb916c234f8db30d492b23c27943	30
fb04e08e928443eba6debe20a4e8f9cb	10
fb1c3dff73eb43649647779b32319b00	26
fb1e21ab8d764acaa30d1faabc4344a7	11
fb1e49d59f6842d3b5dd24405eb8a3ef	17
fb20028d727d4fa497482dee65bd52a3	17
fb3f8ac6d86749a7871338ed15123cf1	27
fb471be808c04343a899dab2910f06e4	18
fb5c6be1db4c424d84efd0168c67ee1b	18
fb67b734e8ec455fb5d012831cb7808a	17
fb720db890924dd7a262c88039a53d2a	20
fb76f7ef8c954db8addf99993bf33fd4	22
fb890dc5393349c8a7af8422ceae6761	28
fb98490d35434d3aa5ba93858f40df04	19
fbac256cd6a94915a9f773bf56f55323	21
fbbfb579def041008299eb360df0deb7	12
fbd50367dda248cdab2165894840a75f	28
fc038cde07cf4ffc8af73d4f69163be6	17
fc29fb1f095d45a19812c1d454ab6a88	26
fc382b0b9fca4458a34a0b26885b1fdf	8
fc3f84de70a74129ab2f8c2ab9a30380	18
fc504c31623944a29c1666ace87a8887	18
fc53e59d01a14dfea10e69977e1ca4d4	15
fc5707936bc64e859c3bbdad21580209	26
fc5e4793148e4e2b9e1465a8713e9bef	20
fc771991a0b643fb81549003cad67e1b	14
fcacaf7e849f4b29b54391d06ac540dc	18
fcc2469bff7e4a88a1f092b83464fd1d	23
fcd9f2fee9ea48f1b63ef58b25906288	25
fce39dd64b0a43e18af515782454232d	13
fcfc6c85b2a54d93a636fe024d6b5e3b	16
fd39bf64692b43bc802cefb04c5a3e53	31
fd4452a7505a468abc5c00464786c0a4	18
fd67df06d0264afc9d54193d46f633ac	18
fd69346d662047f089322cb9cecf8673	15
fd7252b0b2fb42e0a85304e399be20f2	16
fd95556dee62443bb824879774659bc2	22
fda525bbc374406799ab3d1c4a0928a8	27
fdaacf4590124ca996fd5703b909956b	18
fdc072c322344052b2bcc376ad8a633f	19
fdc2c6ba605743829134786f5ae8d5d4	25
fde8559877ac436ea609ccba81a86ce4	26
fdef1c832c2e42b58978784eee70d821	11
fdfbc24bcd414ef2866e9b7c0935132f	17
fe133a6feeaa4d1f98c0366efb7b69a9	29
fe1843ac78cd405b88ba5d7c4d660b6d	20
fe2557f4b38f48cc997fdab21a41fe14	14
fe29937e841247f08cbac20043713fa7	21
fe4a617c64d34672833f0a39165ae601	16
fe4f36f7e3264af7a77f9ccac8ca2811	15
fe6a7e64085b4e53ad42a9b60897b497	15
fe7b1d968cd3416183a85f037891d44a	17
fe935c1002f447d38d3bd2759c2b97e7	25
fe9e34a9c1f2457ab93fd73e906ac460	13
feb77b44c41c4efb8a353bb1dd815ab9	16
fec0e8295bde482babe575e39463ea26	12
fec76b99c9d143ca813ed5772e02637d	17
fecabf99483a40b48d710e368f058db9	13
feec9fd144c14de1ac5b241d7dbdcecd	17
ff08471a27c74a53a456df328af699a2	23
ff0d32bbffaa4bfc964bd2498d110752	23
ff1152d8972542248b5949612eadaa4f	9
ff15d2749b144e9ba89ee82a1d5bcffd	20
ff331eebebaa40dcbf3fc82885e3fedf	15
ff3371af09094583bc84290fe8934519	20
ff46573c448d42698afc31e25afee75e	13
ff5add404cdc41819a8bf39c76d97a85	19
ff7a0ae9cd854c9995183df891ba3aec	12
ff7c4ff3f5bb40098ba8025903317720	11
ff88884f15e94fbab74a225440613edd	16
ff9551c3a72544ecb61962489702f665	17
ff95e431648d4f23a11b17e1f75fbb05	21
ff95f58217604ce28a8caf3002453ad8	17
ffa7ed9842044d79957e8bfb8192fdeb	15
ffc5a4ed78ff4f62abbc0d14c1d6513e	12
ffcf81190bd140e98860960701928cc1	13
ffd03e7e186347bea45c47db096c95ad	15
ffd21ef563324a28a4f78d7bff544955	29
ffd9cd0829444e67acb6ae1629f5b03a	12
ffdaeb3ad4c94798a428b60e6ebfde95	16
ffea885035734f1fa3bff5f8056d4234	14
fff01b9c58d643789eb910d4540e74a2	25
fff5bcc94a404dfbac62abd413e09ea1	18
fffbcd951b5c4ba2980b3d3c2da04884	16
fffe72e192eb4f7bbe273a1d530929f2	10
scene_id	label	count
0014b0a950224990b4a5f4520939343a	0	9
0014b0a950224990b4a5f4520939343a	1	3
0020dceda698482db3fd8aad50cd59bb	0	14
0020dceda698482db3fd8aad50cd59bb	1	3
0037a204015e40e69f8c88a9a8b97709	0	6
0037a204015e40e69f8c88a9a8b97709	1	7
004099762d7c4e1a97e1ebcbbd82b891	0	4
004099762d7c4e1a97e1ebcbbd82b891	1	9
00568cf31cb949beaf00216e3335418f	0	11
00568cf31cb949beaf00216e3335418f	1	7
0073fdb335b044a588c42369017c4108	0	11
0073fdb335b044a588c42369017c4108	1	6
0075e344d6b845c9a57f7fd27e5cec5d	0	11
0075e344d6b845c9a57f7fd27e5cec5d	1	5
0077055fda844d88928ca42edb8bec20	0	5
0077055fda844d88928ca42edb8bec20	1	7
0079d15f55e34155ba79a01a4f4fc904	0	7
0079d15f55e34155ba79a01a4f4fc904	1	7
007b2f19ae854ab5a04e426b121d1fc3	0	8
007b2f19ae854ab5a04e426b121d1fc3	1	9
007f7b2e0e5845938c7e2a22a864c7ae	0	11
007f7b2e0e5845938c7e2a22a864c7ae	1	8
0092e4238e8443d9ae0c8733114375d7	0	13
0092e4238e8443d9ae0c8733114375d7	1	7
00949f9873fe4ae0874a9b7309b79947	0	6
00949f9873fe4ae0874a9b7309b79947	1	15
0095b80e57564da9af7e7c897d6a404d	0	9
0095b80e57564da9af7e7c897d6a404d	1	9
00a195d6665b42d0b5276ccb995900dc	0	11
00a195d6665b42d0b5276ccb995900dc	1	15
00a6d44222734957bf044d8278dbba10	0	10
00a6d44222734957bf044d8278dbba10	1	4
00c68717d6034bab8d1634ceafa08294	0	3
00c68717d6034bab8d1634ceafa08294	1	34
00e05066af0f4c04b35240a499dbeaf1	0	6
00e05066af0f4c04b35240a499dbeaf1	1	15
010127e1a6734bbab9a71cf3430c3d6c	0	7
010127e1a6734bbab9a71cf3430c3d6c	1	6
0106cd1deda540a3bde0566b9619db25	0	13
0106cd1deda540a3bde0566b9619db25	1	5
0107fb5261004b868af815abb845af1a	0	10
0107fb5261004b868af815abb845af1a	1	18
01310cc58ab246e9b191e87ec33a3140	0	12
01310cc58ab246e9b191e87ec33a3140	1	5
013274fc51a3453a891e328d17411896	0	10
0134191bba9a4de4a3100d1146b663a6	0	5
0134191bba9a4de4a3100d1146b663a6	1	22
0143b24d93b346348c7bf6d21d4076b3	0	6
0143b24d93b346348c7bf6d21d4076b3	1	7
014f158112a24b0c917a3323a9adf188	0	13
014f158112a24b0c917a3323a9adf188	1	16
01981f36765b476099094100c179ddc3	0	13
01981f36765b476099094100c179ddc3	1	6
01990c40b50c4e068ee756fa3a04bf82	0	11
01990c40b50c4e068ee756fa3a04bf82	1	8
01c18b15d54741d4b9b4160a9c34d0b9	0	13
01c18b15d54741d4b9b4160a9c34d0b9	1	8
01ca092875984cf5abf390dbd4a2ea5e	0	11
01ca092875984cf5abf390dbd4a2ea5e	1	20
01cf212c04224efeadfe1a5a23de7830	0	11
01cf212c04224efeadfe1a5a23de7830	1	6
01eb20f315664f98b942103000e01979	0	8
01eb20f315664f98b942103000e01979	1	10
02075ba9389540c6aeca64bb63a1e9c5	0	7
02075ba9389540c6aeca64bb63a1e9c5	1	7
023baaf73c9642ca99c142e3370dddd7	0	12
023baaf73c9642ca99c142e3370dddd7	1	6
02443640e099473c8e5e5fe3ce2fcb80	0	5
02443640e099473c8e5e5fe3ce2fcb80	1	13
024ea23142d14db6b4241e70989f033c	0	12
024ea23142d14db6b4241e70989f033c	1	8
029c8e5206964e5b976d048087ededc6	0	11
029c8e5206964e5b976d048087ededc6	1	4
029dd85b76ff4477b73979576c85833e	0	9
029dd85b76ff4477b73979576c85833e	1	11
02a32f92a1914b87bae4a85c8f17e03c	0	10
02a32f92a1914b87bae4a85c8f17e03c	1	12
02af3c2a1a644d149b2735f62ad5448a	0	16
02af3c2a1a644d149b2735f62ad5448a	1	3
02b1d1ec031344e2b41dabab2bee28cc	0	9
02b1d1ec031344e2b41dabab2bee28cc	1	5
02b2af056c7940e0887f1019ca2aad2b	0	7
02b2af056c7940e0887f1019ca2aad2b	1	9
02c3541d0f394d73aea42ee8c5ce9fa6	0	19
02c5a7021f7f466386d8bd151b764ee0	0	9
02c5a7021f7f466386d8bd151b764ee0	1	8
02d7e58db3d04db19715e4bd74680ea8	0	7
02d7e58db3d04db19715e4bd74680ea8	1	7
02ee6c4620014292a776c7bf946375b1	0	8
02ee6c4620014292a776c7bf946375b1	1	3
02f65837eefc43368de9996113a949e8	0	12
02f65837eefc43368de9996113a949e8	1	7
031b976148184b8a986538ff85de31a2	0	11
031b976148184b8a986538ff85de31a2	1	4
03327bc8aba5437d875c6ca0ad367f91	0	10
03327bc8aba5437d875c6ca0ad367f91	1	4
03334f41e8b34bf5b3b1876de0fee620	0	13
03334f41e8b34bf5b3b1876de0fee620	1	7
033c69e401c944e78d61b4133517e3ec	0	9
033c69e401c944e78d61b4133517e3ec	1	9
0357d278c44c436ab7a9dce57b31063a	0	5
0357d278c44c436ab7a9dce57b31063a	1	13
035f3a5b382048648ca68c763e1c9cd9	0	7
035f3a5b382048648ca68c763e1c9cd9	1	3
036a7b34afb645f7a6b4cc7a17293d02	0	6
036a7b34afb645f7a6b4cc7a17293d02	1	10
03882324e8204537898338b739e817a9	0	8
03882324e8204537898338b739e817a9	1	17
03b68b7b3c704df79735b0c749f125da	0	7
03b68b7b3c704df79735b0c749f125da	1	5
03c183cdd7984e07a2fe06833db8d480	0	9
03c183cdd7984e07a2fe06833db8d480	1	9
03c839baa5f6456fae3ba2ab42c80fca	0	9
03c839baa5f6456fae3ba2ab42c80fca	1	8
03dffe628c6543d29b88726ed9d2d9d6	0	11
03dffe628c6543d29b88726ed9d2d9d6	1	8
03e0caa81b494138900e8eb8694a1133	0	12
03e0caa81b494138900e8eb8694a1133	1	4
03e60db41a1b4f3a9ba8587aab93ff05	0	8
