Dataset description: 
 Total samples: 623934
 Total number of scenes: 33311 
 Max samples of scenes: 74 
 Mean samples of scenes: 18 
 Min samples of scenes: 3 

scene_id	count
00b4e5b9bbee46ec9b3b466070cafe3f	20
00b6690e444646cd87e909f70ed69b80	10
00b6fdb5cf0f4b4e8bb9e91671ad8755	20
00b7597ef03440b686f775d3efe36cc6	22
00b77c3d74424c30bb6760e027138dab	33
00b8808bbc5140a9aaa8003ff9f3e66b	17
00b9bedccbc9463faa23e8626de6edb8	28
00ba156350094f95963508b36834dafa	28
00ba6b0500e44e9e9e3ee58685c986ee	28
00bf36e9b51f45e8b4c4722d69ea69eb	29
00c18251996044f0ab146a198e18aa91	17
00c248e2be104b2e934e317bb5b9a6a7	14
00c4dec88561412a99494e12a369022b	18
00c5fee9194b47ddab8ee61d31d79b93	18
00c73b243e39454b891e3f4b905e8e33	23
00ca1d834e524eab9e86dc4702b39e48	9
00cfbe8232fc47b291c933d8534b02a2	19
00d2d5bac5c14ecf9cefa0cf360a78a5	22
00d4de5ce0e040ca90bc0b624b691012	17
00d5fe7e33e94ae48e3ee4f1c77950a3	34
00d63956943642799ffb09e6f255189c	16
00d8804c840f4440865e35b0a03a3a9d	26
00dd0a98ab41446bbaaea90bcc6abecc	12
00ddcdd505f94b6ab64382d878ebd276	20
00de4f6b98c4427cacb4fd63dcb3be18	11
00e1f9e759d2404b87063e77b42cbb54	18
00e59da4aa06446a9d0ba10a700a7c0e	17
00ecf8a3b07345cfb834f4176b2207dd	16
00f1ad066bd44eedaf2515c18fead030	21
00f4b3878789416ba5327c0025c51ec9	15
00f5093add3e415c9c34002f558b9af9	31
00f74efa943d4753af557c94b7c7a3a2	14
00fbf830ee5b4093865be0eab4a1ae40	14
00fc5e00b5a347cbbca191a1258a66ff	14
00fe742fc6cd4040b96e3839f977a870	32
00ff8ddfdaea42458edd9847f7b02ed9	19
01037406cad94c699923de91e475f287	17
0103c9fc0eca4935bba510e19269eed2	19
01049f0820ff43479d4a42bfe00af8e0	12
01070d7a939840c19a8b381885d43f42	16
010a775aa6f74973ad83324abae053f1	29
010e6a835c234e57b68a79a43f42a8ce	27
0111329a93464271985131d3841c6d25	15
011179f1b6e04bb181c9bd13d9553f03	21
0113881f1179439d9020ed3ba2ff2b84	12
0114c315b94d4ff8b98d9971d72d0a62	12
0119e51476b941f39b067e232f769bcb	9
011ac867415e44d39bdf3833068aadff	5
011b75ff2dcb42f3a5680792dafd310d	9
011c3404cf0144bd95160b68e4db3544	20
011e080b9dbd40e193b51329cfcc51ef	19
011f72fcd06d4c42b53d9c9cae065fd9	15
01209a2822674c9abacd14cd194b252f	26
0121a9739bed45d5a14777d742396b34	19
0125ec75035e4775bab1bdab9ff54f35	13
01260b5407d74076a57c4b6db3378abc	20
01272460842e4811801b84ed23f89b74	20
01272a927ca544da82332dd0b9203aba	12
0127f5e363a4472ab88043644d8da2eb	27
01285629e17c42b7918a5d0bf8098b24	20
012955e701cc4d3b841dfc5929649266	23
012b3842a3174d2eaa589b9035542d12	19
012d78f6fbdf47febb36ea657909d2a1	19
012e29d9801441d89abef4f0b7fa6178	21
01325da9daeb458ca26606c095ff3b36	22
01329df2fa31425e968c450bee6c380b	10
01332feef14c4481bc2c8647b3f4e167	26
0133944d10054402bc98df5d6927f978	17
01341a0140bf453abba2b0b67797de16	16
01346fd43dc94ad6b6d2e913d195cdab	21
013508b5de1f47a9a77ab2f3d26ea9a5	17
01365e00eacf485297df0f911a251981	14
0137c81ed3d645a0984cdfe66a7a5eaa	12
013822bc45604fa2ab3556e6b9ce07c6	26
01399c08b2f64abd940265be145df733	24
013aa0a5a6da4f10bbed03722d14d4ad	24
013c47b0090d4239b5c6fada0a94c160	11
013cb643a73340cfa03fdfa74f4fbacd	15
0140ef5954ad4b7bb13ad415416faa20	27
01424d71f07342599f3aa10b2f3a1fee	12
01452eb666504f62895a59141344e843	21
01484b8db7574af5bd2a523246bd5940	17
014b057d74d04bc79af2dd0b85f437f7	25
014ec74ae41e403bae7cd24dc00cc5fc	27
015275bbb38e4392958c38b61ffa8dbe	22
01545d7cac8845a5a6dd9e54beb94811	18
015a9323990c4852a332d769ecc402ab	17
015d85a66d814e509c74ec7c339b0b30	16
015fb68e97be4ab7927a1cfd83b53c58	16
015fcdff5c854d8094ffc2224bb147ae	23
0160b73c5a884ab39af3fe711ee88008	35
01623c13a4fb4236bd31a3009f1bb3db	23
01626228194844868bd1df315cfc47e8	20
01631a40c4094761bd11714db51f173c	20
016537650d4d41acae7dc3a647a423da	18
0165da8ae3154cc8a2383b9fecfbb937	13
016aaf21ff7942d6b8f1c3922cad8ded	23
016fcae7d27b489b947fa539ab4b83f6	15
01710c09323343d080269a5ce5a6075a	28
0172773e5f7f4d6a84908500d87fc8a9	12
0175f711b2fb4d2a8b2c16e6bd3d8fdf	23
017e53e50a3a4634a6bc6c24e014b634	19
0180aff0661e458f928c86946c35558f	16
0180c70729994d8ab49a733579cc3bdd	13
0181dda8dd554737986def7a242eed87	45
0181ef22702a4d9b89f928af33f5ff30	9
018227d5affb40ca899bad53d8722399	26
01841db41f5b4960b3f92703312ce212	14
0184b3e9167742a9a4bf8633a4cc083c	19
018575b223eb4856a6edb6622f1e97c1	8
018686d102bc4bd580322d170820d61b	16
018ce31e825a4a8b9fa7da9e172193ac	9
018dd268072e4eb8beb7afe40cb234f5	29
01921d3860774abb91f9e538e30bc965	15
0192c660edbe4da39fcfb1c78a9dab7a	12
019312fea2074f148164deab7a5174a3	21
0199f570dc2849e4a88fcd90d506679d	24
019b867704844e7c8185e87d7e10b298	17
019db3f27cfd4934b128b4e2401cca60	15
01a05b48584448d3aa099a555712a8ac	10
01a094795f0c497797acfe36199fc323	29
01a16cead3654fed85d8530923c95100	19
01a1ff5fed874a738d879c325491984c	22
01a2f14f6db74edaa83030c51f6ef4b6	17
01a49fcaf937473c82ba564acca4e288	16
01a651cc4b1748ca920cb009c9fdd897	26
01a7a16e8d8b4ab3bd01457b31c4297e	18
01a81fcd8583424c8ca9f369f4dfe38b	11
01a93096a18e48ac8d5a0160808ad432	21
01aa82b234514428a9473b1ac1b4d02d	31
01ab8a9130c84418a9cca1adfbf0f75b	28
01ad55a50e1a470f8330ed3a55e5d7e5	15
01ada81a3fdb485aa78dde671a4f2c4d	21
01b03bbf03d547589906eb46136764c8	10
01b05eb11870471fa3e17a1aac0743c3	14
01b083cffab34cf8809b7ebcc9ceefff	13
01b7f8cd690c4f4580a59f972006d63d	15
01b849ecd44743508d34c57fb3769e6b	17
01b8b95546384cd1a2c8875b92dc2bea	21
01b8f6a5961b4ce189425e161fff02cd	24
01ba3d53312f4d65a8c12b2e239ff159	23
01bc29f6aab748d1bd56278e92748826	26
01bf01df4ce346418445666ee66cfe2b	20
01c058c73c5d497cb96380b534355256	14
01c0c1553d724a25b396a04972e8d175	16
01c5758dd9084aea8c5dba2d54a85b27	22
01c5d64a6c404975bd8a60112e7e1597	28
01cc441450ae4f7d8504c27e1c38bbd7	13
01ccc90e80314cb79000f635a87601a3	17
01ccf85e79a54f9e9b0c0189de967e01	20
01ce6a0fa614471786a75db87d196a89	22
01ced80cd0f749e4af4eb964db415813	22
01cefece0fd545ca97247762549313c1	28
01cfd5b3051d4687b0e445a88fa5364e	16
01d00ee71af044c49e01473114634474	21
01d278215b074c528beaba357e6a392f	20
01d2ba63735f42a8a6f94f0a0cc27fdd	17
01d6a2472c5f4e8cad4d9b6f9d7a034c	21
01d72fb1bf6f4b348dc6d0e8b12a1201	16
01db84bfe5014553b54330504419b902	12
01dd131330224725a23b336d291ca652	18
01ddc51ade624892ae82df368b6c5228	10
01dfa0fc081343f39ec1e497260405b5	30
01dfc606c47c480fb29c26e821a80117	24
01e040bbb4e8401babe575f06fcceb3c	9
01e135fa6e8d4948ab81d820575282bb	34
01e2e06b771848a594f36b664e547bd0	24
01e3c31a92384947b57bdac56db69380	18
01e69b3c31ff499bb1abb03bf972bd3b	17
01e88e049db849e0b762f0c580900322	16
01efec0b1f584e6dbcc4b9a4dbe143da	16
01f314ab596544fca26cbe768a3c6a6e	22
01f436a22a084694b3b465de02861ed9	20
01f51ac7c8884fdb9ca088d7fd64adc4	10
01f57e11ff004e3eadb94b27b20bb28f	35
01f60cd2c64044668c1c880b547e0330	18
01f6e49c79a0463ea56098aebd311564	9
01f7cc73e9bd40a38517ce48841b75f1	21
01f8ed212b0b4fb6a86e29c4364cfde0	19
01f9f8089e1a4da7be4e7f1757bc8292	13
01fd0a1548ea420ca456bc1d031ab2b3	23
01fd19c3426542cfadef334db02a41f9	46
02031fd70ecf4876bf45386b00440a80	20
0205c466a05444cbb96dfdf2c1cb9975	14
020703c6b5054244a8d1b9a0de113c22	22
02094952ef9c46948daafb7f07d0427c	17
0209ddf5b89e47d39122ac21320a3b18	18
0210837b31fc43ccb0fafad8281e19fb	30
021297058a484df5aa400e9f5e004679	21
021329c23444413fb93cdbcc3f0f8f4d	25
021b2b2b25f240e99c22823349b29f99	16
021d8d53a3a7483382a6b7a337042d5d	6
022197bf1d5444ea808e14a1525af477	11
0221a38356be43e095c1c168787587dd	22
02242798f2864f80bb8d0081818c8796	12
0224b37f98bb44418f50de34395173cf	11
0226616a12c14f9b9d4bdb370dae51b4	16
0229b152efc9479888bdf50acdea2627	32
022a77db796e42b492f71a740ae5c023	26
022a9986ee474f9f83e82f82df5939ed	9
022b5e70b76b4edeb5cc4578fb020c39	22
022ef9d9c3e94dfa91c97ee0f7229903	15
0230de5fe30b47cab2fdb7bdd92fed87	17
02337b36e2054657b312ce2972eef1d7	16
0233dd30e3b1473db24cd14c93dbe044	19
0235254877964a4fb13351e1d9532aa9	15
0237d45f42f04bd08bc74e8db39b58c3	16
023f92e843d6440aa3dfa6127d843063	30
0242696a2f8941ea914b3f9dea984b25	21
024403817b83450eb567dd379cd41e02	13
0246eeccd0a64623b18833acbe0a040e	21
0247071418144eaf9f8b85eda025f764	14
024789d6729b4bcb830e70ad00b6b1ff	32
02480ea9ab8245a9b0766d6d56479293	26
024838ea6db9461e9b9fa42e469920f1	20
024a6c153a824a1bbed4f54343e9a688	10
024aa0f39016426e93dc850266db72f2	12
024aca5e3c854e30a9ecfb5da71a0528	19
024e18421c87460482957a9a80026005	19
024f78f74dcb40cebabc795e9a113ef5	19
024fee60208442469e207e25b86c3744	14
025433c3b72f4890a94995313ff62444	17
0254dca1ae80429691a52904a6597eb3	14
025934d9bc3043169de0ea7ca96d90f3	25
025aa23c0f314af5a27d3855f2f0184a	15
025b4a0e6a194aafada27fd4cb4b2914	19
025f4736902d4e48876ff9e515f2cfb2	24
025fb94d931e4d20b4c77e6e0d3dafeb	10
02624ead79524639b59957b0c941ae09	19
02638171d42b4953b64c81c50c7e9a37	23
02644019777b4b8281ad961110839e96	21
0265b4fcf22044bd834fa54cfdb467ac	19
0266b5909ffe4b71926909301053e512	17
026809cc9a45465bbcde399cdec35e01	28
026a64f349d14d4eaa775bb4136dddf8	22
026d402dddf0473bb1779aa1e67f20e8	14
026dbd6f38f64eaea8c2527c93283822	22
026e9c882e994c9f8fc46911dbae02e0	21
02704617451d4e769d2449da436ff81d	30
0270fdd796f5401e8cb61c88600e79f3	18
0276f08e9f5242d884829337183714dd	22
02777ea079904d78bfb512bad90133c1	13
027a6e416c914e8a9e111c2786647a8b	15
027ad429d19d41678cd29718d2a9d7ce	20
027d1df85c8c4219a52246f93d2d6be9	21
027ea43d9cec458ba08bf6f664ea6684	22
027f0acd888e473c8480831e9deb0b4c	17
0281a7138a2443108545e3e27fbfb93f	13
02840514441541b09b3605fdfbb1c4b3	13
028504d843254391b2d2cab4850fd35c	8
02860894ec1048c49e45725e9498a172	19
0287b1a3f4234fd1ada8301df9c8ef42	17
0287dc3d34f9483dbc927a5df1a210d0	27
0288e1bdb11b498d91aac94f732c6174	18
028bd80a4b0d4d038391ee1cbf3a90d1	11
028c3f4f16794674a3e019f0bb1b2ead	33
028d549dbb7d47f685e3fe2146ccac67	9
028e0334c20c4467b419e5822578613e	19
028eff5795364066a8c79e124fd08d58	27
0291d2053b3a4d78b25611c9550d907b	17
0291ef8f25664208832e310e14246db9	22
0292b54f00ca4f45aa997ca59259ade9	24
0296326d51bf45679ca85a1fdcde11f6	13
029683adc4244267b5497b3fdee6544b	23
029aefc92aa0425990614b0c92deab00	15
02a2ec472baf41b0b41da4f2f0d9fed4	20
02a388cde05746fa88f220810b5e922e	23
02a6a3b85af841c3b6cfcfca92fb5b72	14
02ab40ae95fb4e78992fcc5761ee3689	19
02adbc7fd0644feb9d1f32713e99c399	11
02afe9cce7a449f1bd8bc1fc91380c59	22
02b2e9ca094f403f942badd0d0f8cd71	20
02b58e2fc7de4ad8acdebb889746c20b	19
02b59ba572864a14869c4fb135f75895	39
02b79a0fa00d4164bde48f524884ec0f	12
02b81327e1e94b499a5a3eef6ee6cea5	29
02b85fab68ec482dae1db9f3235125c5	18
02b8cc098f3e4e0eb6c5b52938909fa2	15
02b999b7298c455b89b54afea8cdf687	28
02ba747fec884bb086d242c626eeac4f	18
02babf259c2e41e89760db816b56a102	16
02c209c5588e4b7e88bfc33203a6e564	21
02c29ff1fe6f4311bd5c2b9b1ebdeeb2	15
02c590c5a6f049e68a2c3c39a05cd38c	6
02caf0f69a674a6987529d3d0fc5911e	15
02cb5d59b7e447f8b7e28d89e2e40e82	23
02cf177b8e38458aa620bce13f510304	11
02d1c6ea131f407ba8bdfe58529a2f96	22
02d63e505e8e4117969ccf791b1dff2f	16
02d71c1d9fba4e9ebcfac28ecd798b75	27
02d76dd9424b4da7a090d01fc4956840	13
02d84739f6cf43868bb98e94fba7c332	26
02db11a00982434b9f23ac19dbb964ee	16
02dd689cb6dd4d9ea0ddfa6c84b834b8	14
02def55410b94d67a80e74fc1a68aa62	13
02defcd5bfdf4d50844b90dd4559cbfa	17
02df87f3935e4703939115ad2bea147a	13
02e271c77fc4411a9811dfec656c1a7a	23
02e2b6fbc49e4c4dbbe6d54f53b71cdb	18
02e3a659afb1425499b1175c58c928c1	15
02e5c3f971cd4ad3b631d80ee18cee91	14
02e7f9e5c1e844d5a2d123daa97ea346	10
02e854d6db0045d5b22234bd1daf2f33	30
02e9ff5a008c43faa74c8366c84fb06b	15
02eac5415b0c4039ad2b392413535ff8	11
02f15f024d1745f595b631c62333b4ba	29
02f4a2d23e5b4259b0977d3222cf961d	14
02f4bf5bbe094dd9a9534bd9f64afdcf	14
02f5f7c52aa64801b4be6fd9d5a48593	22
02f6b4e2175b425bb107914cd4358d29	29
02f8a81e72804b30b2a01c5eaa9b3450	16
02f8f332e42d42779d9bc8e052ccf72e	20
02f94fb156a0425287b635dfb4c1f9f0	29
02f96458b0f44bb19b283a58eff21a7d	22
02fef3d91e124f969f839e5e832de2bd	30
02ffde31136d47288bc2f3d48c1e9dca	22
030087702b2348eb9018dc7ddf247222	15
03011cff0fc04bf099b67e4b708f3f11	15
0303e216cbe34ec0b1f7d39ee6198791	16
03044bb7dae947fb906c9601738d54db	17
0304ae73a7384b02b4b140d4554ad828	23
0309ce2b8dcb44f0bf60ffaf8a587392	12
030b9576490740ff909e583361825c44	18
030b9f9775a243009744aed794c823db	26
030f907c3287401b926ed68733df2a5c	22
030ffbc861a547499b5bcffde4fc3ac5	15
031119e446c3428aa3f77cb9d97ed360	17
0312f9722b9642fb8b7c046399aff3c9	24
03155f2e14a84be2b68a980dd44b1483	14
03185f2e72ae472da6b375c70e534d2b	10
0318d870864d4b5a9db165ec6eba8b07	9
031af16bbece48c296fb7ac68d3db108	57
031d3384f5874fce9622c8eeab6ade8c	19
031e7acaf0a8404389f5588826c4afbd	16
0321f56be21743f489d7b24eafef22b5	17
03239d2fbb144373b37c3d14c55c4ad4	19
0325db431612424abc210556901b0e98	17
0327179e2b174d918be99322cd37b390	18
032b42c4614a4a24979260eea25203ca	21
032cad84c9ee47c097759fcc9630592e	24
032d830f499b476ab9ee5c981550f8a3	16
032e247bec3a422e9331bc652eb6bedd	12
032e5ac64c784b2d8941a980df60232d	16
033221411ea3412f965c4a16c8a5c7b0	28
0332a3a6761b4d8cbdd6bf5951ccf8aa	18
0332b0eaf5bc457f9aab9d421d129cbb	22
0333439dbff54062992d8191cd2c0713	21
0336833525c04a0ebb12164be8b5098b	29
033823c618d04a9e92d87f863c3f12cf	16
033826c170da4c999fd9ffad0692c012	8
0338cfc76f574d848cac7e685956e08c	21
033a334662954bdead0f3b393b3db69c	17
033d46bdfab94b11a0fdeac5eb46721c	18
033d8b3ea93347afbbdbe8af16585c20	26
033f8f86017649ffb930a1d5f38b8303	11
03414fdf32654f9a9922012f0340c13b	18
03473b08dcc04271b8b9a2c93c986871	20
03474577ea4f4247b996b585ba73dc37	16
0348ca72909a492ca0efeb3a01769ddf	17
034b5be1b18947d583d317c7caf533ea	17
034e959e10fa4d81863c5060ec537233	22
035579d03c5d4e38b4924677ce337020	23
035b02def5a549079fdfa502084ab20d	23
035dcb98985c45488000af993b7178c2	21
035eec0e5d3f4b3c8b908e6abbddd8f3	16
035f3e94feae479e926c8737155f31ae	23
036134c4502243ccb4e9a38531172f04	18
0363312fafe64ed79419082432fe4856	18
0368c9c22c8943a08b91ac680f92f003	19
03698c6715d24099938684652179aaee	13
036a9371e7a5433f8da67494c63865bf	13
036ac934ace6401e9c0c254eb22798cf	10
036b92eaf2a84b8884ffaa96bb7f290d	15
036bdc2eb54f4005849c181985213171	25
036e8847a64c408f80a2ce85d23e63b8	22
036eaa5c9dc8460ea02cf52ea8d5b450	15
036f51e52eeb4be3aeeb49591d391295	21
03724ac2b42040a8a1cb504ef5e99f4d	10
0373784384e44419bab5c0ca575ec12f	29
0374c10aab184046bc2a7a8154828ff6	9
03772bc87d924b66904d2538c28367e4	25
037841ac0bef499882b2da1c312bdf65	34
0378ce04f57e4e909e6bff3c6b45713a	19
037b5bed98e94c8fa19bee29f5b79006	19
037e7189984e47ac80f01e673bfeefa8	16
038165e5ae34436d8742f4ac239e1145	22
0381ccd872a441f3a719dd7129ffcd6e	21
038610ca4b1e45b6beb69baafa5bd08c	18
0386fc630f02432998a08615f3ab49a8	16
038ad7fa1e04446a82a552dcebe3b4fb	24
038cd0fb56bd48fbb758cebfff140488	15
038dae84beb042d7b8fd4d89c29f4b12	12
038ed01717f441bca1d80916598d3fb3	13
03913aca396c45ce932199afa0cdeec9	20
03939ef9a60c42248dc6517afafa9e2f	16
0394939024c14f6688a586c4291b8cab	15
03952f43d21f45bf95cb4297b5d92bd1	14
039942028d78412d9fd5f4fad177fc9d	19
039a6f71ca4844abbb08ead1549c88c9	15
039b3c24b78b4299927d38dc533bf359	14
039ba744967e4153a2f60e4739bdce0b	14
039cacd3df89494b9ac0def5be65f18f	11
039e79d062164636b7a8e762fad6743e	21
039fc3c011f040c6a99e9300735bf1ef	13
03a1c30ad79d4f6fb1ce30011cce05e1	15
03a257e1231a484a821155936a75b317	18
03aa84025d3848edb12672e6afeca71c	12
03abd04f32e34704b9a4f4ff6beebfa6	20
03adcfc19a844b73a3cf0334c1e290a5	15
03af84ee7dde4e8bbd14ea624278c41f	22
03b21b5f4ffd4872b9577d1c98625fdd	22
03b7afae8f4d4149a94a13e8b112054c	18
03b9b8552c484cb29d187efbabaa8af9	25
03ba8cc6926442c8bf059fce200fc9c0	16
03c08b97bba24692a340ff0d73e8d168	24
03c1a919ecdd4d35865adfaf91584313	23
03c77759196b42e4ae1238310aa02538	24
03cbfc1c55fa4248b9f7be5f261a5b4a	25
03cc94070c9f48bb943fa7488baff7df	21
03ccbfeecc924f75974ddab47e02f51e	11
03cd13ed1ef944188e0c3c62de7420ca	19
03cd67cd6fc6412ead2455c45b1752fe	22
03d12f68c29f4cb88ffe59b42a31f1db	16
03d25df39baf4561b4bbb1afc973a144	13
03d74e36f826438bbfff169f2a560844	32
03da04ed1baf46919d8ce6b5df6b0225	21
03dbc81a783547c19bc944fb215ae0a9	15
03ddf0bcd4d04fadb11e085b449ab4a6	22
03de772946af4bb9b002d099c02a6e46	19
03df32917e4042cea13d7367f476c99f	21
03e10c64e6f3451a8d2fe267f7be5154	15
03e4c30fc96f4d50ad26d9b3d40aa480	15
03e5c3b9facf48e1adb4b82f9931f820	14
03e605af862747f7b9d82254beb92a2f	24
03e7605b8e4344609c1a15f5f5cc1608	21
03e876ac7ad74a2aa344e96f138989f5	12
03e8f4a99c584c318368648bae98cb79	21
03e908da1ee04850a83501b90a17d772	17
03eb162dfd3446158eed3cd8ec0340b3	19
03ecd05ebcfe4bee87c70b3a83784b31	19
03ed35b9930a41be89c025599dff1969	17
03f5c0f064d5453a9622fecd65df17ee	11
03f5f604804649c19f20cd4a00138908	8
03fcbe6156bc46738bbce8e3b0821048	16
03fe3cf7d017401dab762e55b3cdf49b	14
03ffa31acf814e75a2941c7eade25f21	16
04025d191bad4b399346fccb379773d2	17
0402aff4b02e49a1ac8227f9dc9e1191	29
0403e804bc66471ca13b7448e22a22d6	5
04077e7805ab470d93841991a58c3cde	11
040899d9cffc4f9488100e4ceb4001f6	19
040a60fd78864878b4e4c69eacb17678	28
040bb070a51443da9c447296548045cb	11
040e3e1fdc144fc08e4a756116bb2e9c	16
04110af103e6435ba3103c0bc85d41c7	12
041112779e7d4e50a7d2aa2d4c5932fb	28
0411282c8ec74c859c4d3e04b1ea2c70	19
041627c986f140b5af995b31a62c5bb2	20
0417ec37164c4c098864fc58d981350a	14
041cc441f8ba47fabd36200a197dc1d3	9
041e1243bb764069b28f33b295baff31	32
0423674b17af4721a1e6be8e90b4d7fc	12
0424b842b8df4e71a6e281d4617d2338	10
0426c28c01c04290a9e205324aa963fb	16
042d1806947644f0828cc9ab4dd61b8c	17
04314de030d54e26b94cdeb854c12216	38
04378937e8dd43709755ee36696695fe	24
043a85f5a9984111b79af41c629ad238	20
043f33b7a2e24f0d9aa594f2233135f7	12
043f662aeb91415598d054a827ab7ba1	29
04417fc0d6f74d7c97f3c6065c5224f4	15
0448ff0ce555436d9f2ccd1aeda7b72e	13
044aa72a9198491bae00c591dba3c780	15
044b89625e094e72a1f2e95bec7ee8a5	22
0451cb1496254c5c8b1be0205453765d	27
04546e5b4cb7448aa9c4051b86d1ac8a	25
0459a60f73014a77934be5c9a605d707	15
045e1ca9feca4e3ebf28fc4388b40cd0	16
046065a2e59443bca08a3ec0f5777ebc	12
0462a3b0162d485e9184f4f40b47317f	17
0463138c80c64199b95da4fa837690c4	35
0465d4c5da2846c68f5ff7e8f01f651b	16
0467e61616004c079999c69e3343bfd7	19
04691cf61b054d1981d547c6a41a276c	21
046b9c4952db47ed8d61383bc0f0bc50	22
046e9c731c934c3f92307aeba7018151	13
046f7dac23684b8aa82d73384d7cdd6c	18
046fa94f4fc84a87a6639499c99114fb	26
04725d17625f4511bbc10cba9873dd2f	16
047545ea8f164aa89ebe80cdbf667227	24
